time,price,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,temperature_2m,cloud_cover,wind_speed_10m,shortwave_radiation,total_load,generation_forecast
2015-01-04 23:00:00,36.56,23,6,1,1,-0.2588190451025215,0.965925826289068,1.3199999999999998,0.92,13.84,0.0,10134.63,194.5
2015-01-05 00:00:00,34.94,0,0,1,0,0.0,1.0,1.12,0.872,14.38,0.0,9291.0875,218.5
2015-01-05 01:00:00,32.19,1,0,1,0,0.2588190451025207,0.9659258262890684,1.1,0.706,14.96,0.0,8678.3475,249.75
2015-01-05 02:00:00,28.05,2,0,1,0,0.4999999999999999,0.8660254037844387,1.14,0.244,15.22,0.0,8402.5975,301.25
2015-01-05 03:00:00,28.04,3,0,1,0,0.7071067811865476,0.7071067811865476,1.1,0.406,15.22,0.0,8309.9875,353.0
2015-01-05 04:00:00,34.26,4,0,1,0,0.8660254037844386,0.5000000000000001,1.3199999999999998,0.586,14.419999999999998,0.0,8403.915,381.0
2015-01-05 05:00:00,37.8,5,0,1,0,0.9659258262890684,0.2588190451025207,1.52,0.836,14.12,0.0,8895.2775,371.0
2015-01-05 06:00:00,50.38,6,0,1,0,1.0,6.123233995736766e-17,1.62,0.826,14.12,0.0,10195.17,360.75
2015-01-05 07:00:00,50.97,7,0,1,0,0.9659258262890684,-0.2588190451025206,1.96,0.768,14.2,0.0,12177.75,355.5
2015-01-05 08:00:00,41.51,8,0,1,0,0.8660254037844387,-0.4999999999999998,1.8400000000000003,0.726,14.44,0.2,13849.345,361.75
2015-01-05 09:00:00,40.46,9,0,1,0,0.7071067811865476,-0.7071067811865475,2.0,0.648,14.8,24.8,14578.37,370.75
2015-01-05 10:00:00,42.0,10,0,1,0,0.4999999999999999,-0.8660254037844387,2.34,0.78,13.580000000000002,68.2,14806.3725,355.5
2015-01-05 11:00:00,40.72,11,0,1,0,0.258819045102521,-0.9659258262890682,2.94,0.8220000000000001,14.82,119.8,14899.2625,295.0
2015-01-05 12:00:00,41.92,12,0,1,0,1.2246467991473532e-16,-1.0,3.3600000000000003,0.836,14.1,139.4,14761.9925,230.25
2015-01-05 13:00:00,42.0,13,0,1,0,-0.2588190451025208,-0.9659258262890684,3.6599999999999993,0.93,13.919999999999998,124.8,14749.42,183.75
2015-01-05 14:00:00,43.1,14,0,1,0,-0.4999999999999997,-0.8660254037844388,3.74,0.97,12.98,91.2,14618.8225,168.5
2015-01-05 15:00:00,46.7,15,0,1,0,-0.7071067811865471,-0.7071067811865479,3.5200000000000005,0.962,12.3,37.2,14589.81,153.5
2015-01-05 16:00:00,56.78,16,0,1,0,-0.8660254037844385,-0.5000000000000004,3.26,0.948,11.44,3.6,15158.615,160.0
2015-01-05 17:00:00,58.84,17,0,1,0,-0.9659258262890684,-0.2588190451025206,3.12,0.988,12.08,0.0,16021.865,199.25
2015-01-05 18:00:00,49.23,18,0,1,0,-1.0,-1.8369701987210287e-16,2.9799999999999995,0.958,12.02,0.0,15335.425,238.25
2015-01-05 19:00:00,44.32,19,0,1,0,-0.9659258262890684,0.2588190451025203,2.88,0.97,11.96,0.0,14755.7475,264.0
2015-01-05 20:00:00,40.0,20,0,1,0,-0.8660254037844386,0.5000000000000001,2.84,0.972,11.7,0.0,13919.5375,270.0
2015-01-05 21:00:00,41.78,21,0,1,0,-0.7071067811865477,0.7071067811865474,2.8600000000000003,0.986,11.58,0.0,12976.0625,276.25
2015-01-05 22:00:00,38.6,22,0,1,0,-0.5000000000000004,0.8660254037844384,2.9,0.97,10.58,0.0,11885.7775,283.75
2015-01-05 23:00:00,36.9,23,0,1,0,-0.2588190451025215,0.965925826289068,2.84,0.97,10.66,0.0,10811.825,292.75
2015-01-06 00:00:00,35.04,0,1,1,0,0.0,1.0,2.78,0.962,10.98,0.0,9757.035,208.5
2015-01-06 01:00:00,34.5,1,1,1,0,0.2588190451025207,0.9659258262890684,2.7,0.96,10.98,0.0,9040.94,203.25
2015-01-06 02:00:00,33.47,2,1,1,0,0.4999999999999999,0.8660254037844387,2.56,0.952,10.56,0.0,8692.68,214.25
2015-01-06 03:00:00,33.97,3,1,1,0,0.7071067811865476,0.7071067811865476,2.3,0.972,10.56,0.0,8541.91,225.5
2015-01-06 04:00:00,36.02,4,1,1,0,0.8660254037844386,0.5000000000000001,2.04,0.968,10.94,0.0,8589.675,243.5
2015-01-06 05:00:00,39.96,5,1,1,0,0.9659258262890684,0.2588190451025207,1.7600000000000002,0.98,11.52,0.0,9023.1825,271.5
2015-01-06 06:00:00,42.66,6,1,1,0,1.0,6.123233995736766e-17,1.44,0.98,11.36,0.0,10256.21,300.5
2015-01-06 07:00:00,44.94,7,1,1,0,0.9659258262890684,-0.2588190451025206,1.52,0.976,11.56,0.0,12190.415,320.75
2015-01-06 08:00:00,50.87,8,1,1,0,0.8660254037844387,-0.4999999999999998,1.16,0.972,11.52,0.4,13805.425,323.75
2015-01-06 09:00:00,50.86,9,1,1,0,0.7071067811865476,-0.7071067811865475,1.38,0.966,12.34,29.2,14447.3925,329.75
2015-01-06 10:00:00,50.17,10,1,1,0,0.4999999999999999,-0.8660254037844387,1.88,0.954,11.8,84.0,14659.5225,326.5
2015-01-06 11:00:00,47.97,11,1,1,0,0.258819045102521,-0.9659258262890682,2.54,0.95,11.96,136.2,14666.4975,301.5
2015-01-06 12:00:00,45.2,12,1,1,0,1.2246467991473532e-16,-1.0,3.04,0.94,12.4,164.0,14480.845,266.25
2015-01-06 13:00:00,41.45,13,1,1,0,-0.2588190451025208,-0.9659258262890684,3.24,0.98,13.04,150.2,14477.7,251.75
2015-01-06 14:00:00,40.08,14,1,1,0,-0.4999999999999997,-0.8660254037844388,3.06,0.97,13.56,116.4,14427.6525,280.25
2015-01-06 15:00:00,43.62,15,1,1,0,-0.7071067811865471,-0.7071067811865479,2.6,0.976,13.18,57.2,14396.3525,313.5
2015-01-06 16:00:00,48.55,16,1,1,0,-0.8660254037844385,-0.5000000000000004,2.04,0.986,13.4,6.8,14884.145,352.75
2015-01-06 17:00:00,45.71,17,1,1,0,-0.9659258262890684,-0.2588190451025206,1.7,0.978,14.78,0.0,15845.1,400.0
2015-01-06 18:00:00,39.94,18,1,1,0,-1.0,-1.8369701987210287e-16,2.06,0.958,16.34,0.0,15257.5825,445.5
2015-01-06 19:00:00,44.94,19,1,1,0,-0.9659258262890684,0.2588190451025203,2.66,0.968,17.7,0.0,14709.95,471.25
2015-01-06 20:00:00,42.51,20,1,1,0,-0.8660254037844386,0.5000000000000001,3.46,1.0,17.92,0.0,13929.425,459.5
2015-01-06 21:00:00,44.0,21,1,1,0,-0.7071067811865477,0.7071067811865474,4.279999999999999,0.932,17.1,0.0,12982.04,431.0
2015-01-06 22:00:00,39.94,22,1,1,0,-0.5000000000000004,0.8660254037844384,4.94,0.79,15.7,0.0,11906.57,404.5
2015-01-06 23:00:00,36.11,23,1,1,0,-0.2588190451025215,0.965925826289068,5.16,0.542,15.56,0.0,10847.595,378.5
2015-01-07 00:00:00,34.31,0,2,1,0,0.0,1.0,5.24,0.4579999999999999,14.68,0.0,9752.83,490.0
2015-01-07 01:00:00,32.55,1,2,1,0,0.2588190451025207,0.9659258262890684,4.98,0.384,14.18,0.0,8977.555,443.75
2015-01-07 02:00:00,32.08,2,2,1,0,0.4999999999999999,0.8660254037844387,4.779999999999999,0.3,13.68,0.0,8597.1575,406.5
2015-01-07 03:00:00,29.48,3,2,1,0,0.7071067811865476,0.7071067811865476,4.44,0.158,12.82,0.0,8437.01,373.25
2015-01-07 04:00:00,34.94,4,2,1,0,0.8660254037844386,0.5000000000000001,3.96,0.1639999999999999,11.86,0.0,8476.455,333.5
2015-01-07 05:00:00,35.78,5,2,1,0,0.9659258262890684,0.2588190451025207,3.22,0.154,11.86,0.0,8892.125,281.5
2015-01-07 06:00:00,45.98,6,2,1,0,1.0,6.123233995736766e-17,2.7,0.14,11.78,0.0,10058.3925,230.0
2015-01-07 07:00:00,47.91,7,2,1,0,0.9659258262890684,-0.2588190451025206,2.24,0.144,11.78,0.0,11912.9725,206.75
2015-01-07 08:00:00,48.91,8,2,1,0,0.8660254037844387,-0.4999999999999998,2.02,0.22,13.16,0.4,13534.915,228.0
2015-01-07 09:00:00,50.0,9,2,1,0,0.7071067811865476,-0.7071067811865475,2.48,0.302,15.12,40.6,14332.2625,249.25
2015-01-07 10:00:00,51.22,10,2,1,0,0.4999999999999999,-0.8660254037844387,3.28,0.128,16.78,108.8,14635.2575,258.0
2015-01-07 11:00:00,50.15,11,2,1,0,0.258819045102521,-0.9659258262890682,4.2,0.188,17.44,171.6,14664.9825,246.5
2015-01-07 12:00:00,51.46,12,2,1,0,1.2246467991473532e-16,-1.0,4.92,0.368,17.28,191.4,14419.0325,234.75
2015-01-07 13:00:00,50.88,13,2,1,0,-0.2588190451025208,-0.9659258262890684,5.42,0.67,16.98,177.8,14261.69,238.75
2015-01-07 14:00:00,48.0,14,2,1,0,-0.4999999999999997,-0.8660254037844388,5.5200000000000005,0.96,18.46,134.0,14067.4925,274.25
2015-01-07 15:00:00,47.14,15,2,1,0,-0.7071067811865471,-0.7071067811865479,5.0600000000000005,0.982,18.3,62.0,13869.7275,313.75
2015-01-07 16:00:00,51.07,16,2,1,0,-0.8660254037844385,-0.5000000000000004,4.3,1.0,19.44,7.8,14129.545,386.0
2015-01-07 17:00:00,47.42,17,2,1,0,-0.9659258262890684,-0.2588190451025206,3.8,0.978,20.72,0.0,14820.4675,508.25
2015-01-07 18:00:00,44.83,18,2,1,0,-1.0,-1.8369701987210287e-16,3.46,0.976,22.12,0.0,14168.355,628.5
2015-01-07 19:00:00,39.1,19,2,1,0,-0.9659258262890684,0.2588190451025203,3.2,0.944,23.36,0.0,13458.9925,727.25
2015-01-07 20:00:00,42.0,20,2,1,0,-0.8660254037844386,0.5000000000000001,2.88,0.99,24.6,0.0,12619.5,794.5
2015-01-07 21:00:00,37.92,21,2,1,0,-0.7071067811865477,0.7071067811865474,2.8200000000000003,0.998,25.22,0.0,11809.5025,862.25
2015-01-07 22:00:00,33.51,22,2,1,0,-0.5000000000000004,0.8660254037844384,2.94,1.0,25.7,0.0,11038.4425,927.5
2015-01-07 23:00:00,33.11,23,2,1,0,-0.2588190451025215,0.965925826289068,3.12,1.0,26.94,0.0,10400.615,987.75
2015-01-08 00:00:00,32.32,0,3,1,0,0.0,1.0,3.54,1.0,27.22,0.0,9603.695,972.0
2015-01-08 01:00:00,31.1,1,3,1,0,0.2588190451025207,0.9659258262890684,4.0,1.0,26.9,0.0,8959.34,1009.0
2015-01-08 02:00:00,30.17,2,3,1,0,0.4999999999999999,0.8660254037844387,4.5,1.0,26.74,0.0,8505.0,1042.5
2015-01-08 03:00:00,24.54,3,3,1,0,0.7071067811865476,0.7071067811865476,5.0200000000000005,1.0,26.98,0.0,8222.1775,1076.5
2015-01-08 04:00:00,32.0,4,3,1,0,0.8660254037844386,0.5000000000000001,5.5200000000000005,1.0,26.94,0.0,8122.1325,1104.75
2015-01-08 05:00:00,38.81,5,3,1,0,0.9659258262890684,0.2588190451025207,5.9,1.0,26.58,0.0,8323.4525,1123.75
2015-01-08 06:00:00,42.44,6,3,1,0,1.0,6.123233995736766e-17,6.34,1.0,26.3,0.0,9014.915,1141.5
2015-01-08 07:00:00,45.55,7,3,1,0,0.9659258262890684,-0.2588190451025206,6.68,1.0,25.9,0.0,10162.9675,1153.0
2015-01-08 08:00:00,48.75,8,3,1,0,0.8660254037844387,-0.4999999999999998,6.94,1.0,25.7,0.0,11080.7275,1159.0
2015-01-08 09:00:00,49.29,9,3,1,0,0.7071067811865476,-0.7071067811865475,7.2,1.0,25.74,4.8,11601.1375,1165.75
2015-01-08 10:00:00,49.33,10,3,1,0,0.4999999999999999,-0.8660254037844387,7.359999999999999,1.0,22.380000000000003,9.6,11997.1425,1168.25
2015-01-08 11:00:00,48.43,11,3,1,0,0.258819045102521,-0.9659258262890682,7.44,1.0,21.98,14.6,12216.09,1173.25
2015-01-08 12:00:00,47.21,12,3,1,0,1.2246467991473532e-16,-1.0,7.540000000000001,1.0,21.24,16.6,12214.1625,1180.0
2015-01-08 13:00:00,51.4,13,3,1,0,-0.2588190451025208,-0.9659258262890684,7.62,1.0,18.82,12.4,12253.6925,1155.75
2015-01-08 14:00:00,40.5,14,3,1,0,-0.4999999999999997,-0.8660254037844388,7.62,1.0,19.0,9.8,12209.9825,1080.25
2015-01-08 15:00:00,41.1,15,3,1,0,-0.7071067811865471,-0.7071067811865479,7.2,1.0,19.26,5.4,12177.355,991.0
2015-01-08 16:00:00,54.5,16,3,1,0,-0.8660254037844385,-0.5000000000000004,6.7,1.0,19.56,1.0,12701.7475,891.25
2015-01-08 17:00:00,51.25,17,3,1,0,-0.9659258262890684,-0.2588190451025206,6.220000000000001,0.862,19.78,0.0,13659.325,785.75
2015-01-08 18:00:00,50.31,18,3,1,0,-1.0,-1.8369701987210287e-16,6.22,0.418,19.32,0.0,13463.6175,683.25
2015-01-08 19:00:00,47.97,19,3,1,0,-0.9659258262890684,0.2588190451025203,6.0,0.238,21.52,0.0,13069.87,630.0
2015-01-08 20:00:00,40.5,20,3,1,0,-0.8660254037844386,0.5000000000000001,5.8,0.22,21.5,0.0,12548.15,660.75
2015-01-08 21:00:00,43.8,21,3,1,0,-0.7071067811865477,0.7071067811865474,5.62,0.262,21.28,0.0,11853.455,695.0
2015-01-08 22:00:00,44.05,22,3,1,0,-0.5000000000000004,0.8660254037844384,5.540000000000001,0.322,21.16,0.0,11037.0025,725.5
2015-01-08 23:00:00,32.28,23,3,1,0,-0.2588190451025215,0.965925826289068,5.26,0.344,20.72,0.0,10142.2425,764.0
2015-01-09 00:00:00,29.71,0,4,1,0,0.0,1.0,4.96,0.992,22.06,0.0,9255.5425,842.75
2015-01-09 01:00:00,28.97,1,4,1,0,0.2588190451025207,0.9659258262890684,5.0,1.0,24.52,0.0,8592.987500000001,910.75
2015-01-09 02:00:00,25.12,2,4,1,0,0.4999999999999999,0.8660254037844387,5.54,1.0,27.02,0.0,8221.0075,1007.5
2015-01-09 03:00:00,25.46,3,4,1,0,0.7071067811865476,0.7071067811865476,6.04,0.89,30.06,0.0,8078.68,1100.0
2015-01-09 04:00:00,25.84,4,4,1,0,0.8660254037844386,0.5000000000000001,6.42,1.0,33.18,0.0,8110.5725,1186.0
2015-01-09 05:00:00,31.86,5,4,1,0,0.9659258262890684,0.2588190451025207,6.88,1.0,36.86,0.0,8449.92,1271.5
2015-01-09 06:00:00,44.0,6,4,1,0,1.0,6.123233995736766e-17,7.340000000000001,1.0,40.24,0.0,9379.41,1359.5
2015-01-09 07:00:00,45.82,7,4,1,0,0.9659258262890684,-0.2588190451025206,7.9,0.998,41.06,0.0,10766.4375,1410.5
2015-01-09 08:00:00,47.16,8,4,1,0,0.8660254037844387,-0.4999999999999998,8.2,1.0,40.76,0.0,12011.9375,1414.0
2015-01-09 09:00:00,42.52,9,4,1,0,0.7071067811865476,-0.7071067811865475,8.8,0.998,40.62,14.0,12823.4225,1412.25
2015-01-09 10:00:00,43.0,10,4,1,0,0.4999999999999999,-0.8660254037844387,9.34,1.0,38.6,25.4,13270.8525,1399.75
2015-01-09 11:00:00,41.01,11,4,1,0,0.258819045102521,-0.9659258262890682,9.86,1.0,37.22,34.8,13345.1225,1370.75
2015-01-09 12:00:00,40.0,12,4,1,0,1.2246467991473532e-16,-1.0,10.32,1.0,34.02,62.0,13152.96,1340.0
2015-01-09 13:00:00,39.94,13,4,1,0,-0.2588190451025208,-0.9659258262890684,10.38,1.0,34.239999999999995,82.8,12946.165,1316.5
2015-01-09 14:00:00,39.96,14,4,1,0,-0.4999999999999997,-0.8660254037844388,10.32,1.0,33.52,78.0,12781.235,1290.5
2015-01-09 15:00:00,39.96,15,4,1,0,-0.7071067811865471,-0.7071067811865479,10.04,1.0,30.4,35.6,12665.2175,1261.0
2015-01-09 16:00:00,52.44,16,4,1,0,-0.8660254037844385,-0.5000000000000004,9.82,1.0,27.08,2.2,13150.915,1265.5
2015-01-09 17:00:00,41.0,17,4,1,0,-0.9659258262890684,-0.2588190451025206,9.4,1.0,26.160000000000004,0.0,14392.83,1328.0
2015-01-09 18:00:00,38.95,18,4,1,0,-1.0,-1.8369701987210287e-16,8.58,1.0,25.36,0.0,14070.215,1391.0
2015-01-09 19:00:00,36.51,19,4,1,0,-0.9659258262890684,0.2588190451025203,8.4,1.0,24.44,0.0,13478.9775,1431.5
2015-01-09 20:00:00,34.6,20,4,1,0,-0.8660254037844386,0.5000000000000001,9.06,1.0,27.9,0.0,12795.18,1443.5
2015-01-09 21:00:00,31.09,21,4,1,0,-0.7071067811865477,0.7071067811865474,10.0,1.0,33.62,0.0,11993.4375,1455.5
2015-01-09 22:00:00,29.46,22,4,1,0,-0.5000000000000004,0.8660254037844384,10.86,1.0,33.980000000000004,0.0,11188.2025,1462.75
2015-01-09 23:00:00,25.88,23,4,1,0,-0.2588190451025215,0.965925826289068,11.66,1.0,36.02,0.0,10380.17,1460.5
2015-01-10 00:00:00,25.78,0,5,1,1,0.0,1.0,11.92,1.0,36.74,0.0,7102.4925,1463.5
2015-01-10 01:00:00,25.5,1,5,1,1,0.2588190451025207,0.9659258262890684,11.86,1.0,36.9,0.0,6553.085,1460.0
2015-01-10 02:00:00,25.34,2,5,1,1,0.4999999999999999,0.8660254037844387,11.72,0.992,36.260000000000005,0.0,6240.21,1453.5
2015-01-10 03:00:00,25.24,3,5,1,1,0.7071067811865476,0.7071067811865476,11.46,1.0,35.62,0.0,6109.889999999999,1446.0
2015-01-10 04:00:00,21.6,4,5,1,1,0.8660254037844386,0.5000000000000001,11.18,1.0,35.58,0.0,6096.3150000000005,1441.0
2015-01-10 05:00:00,20.83,5,5,1,1,0.9659258262890684,0.2588190451025207,11.04,1.0,37.32,0.0,6244.612499999999,1442.0
2015-01-10 06:00:00,29.39,6,5,1,1,1.0,6.123233995736766e-17,10.96,1.0,39.16,0.0,6652.01,1443.0
2015-01-10 07:00:00,32.32,7,5,1,1,0.9659258262890684,-0.2588190451025206,10.82,1.0,40.52,0.0,7346.07,1445.5
2015-01-10 08:00:00,39.64,8,5,1,1,0.8660254037844387,-0.4999999999999998,10.62,1.0,41.4,0.0,8222.4675,1449.75
2015-01-10 09:00:00,47.01,9,5,1,1,0.7071067811865476,-0.7071067811865475,10.66,1.0,43.16,12.0,9076.655,1455.0
2015-01-10 10:00:00,51.05,10,5,1,1,0.4999999999999999,-0.8660254037844387,10.8,1.0,39.08,29.4,9617.0475,1458.0
2015-01-10 11:00:00,52.58,11,5,1,1,0.258819045102521,-0.9659258262890682,11.06,0.994,39.760000000000005,39.4,9838.7575,1458.75
2015-01-10 12:00:00,48.61,12,5,1,1,1.2246467991473532e-16,-1.0,11.06,0.994,40.78,31.6,9860.68,1459.5
2015-01-10 13:00:00,35.76,13,5,1,1,-0.2588190451025208,-0.9659258262890684,10.24,0.996,41.22,22.6,9731.6225,1451.0
2015-01-10 14:00:00,36.17,14,5,1,1,-0.4999999999999997,-0.8660254037844388,9.14,0.936,38.96,35.2,9611.13,1426.5
2015-01-10 15:00:00,39.94,15,5,1,1,-0.7071067811865471,-0.7071067811865479,7.979999999999999,0.778,34.96,39.0,9568.375,1399.75
2015-01-10 16:00:00,47.04,16,5,1,1,-0.8660254037844385,-0.5000000000000004,7.140000000000001,0.7240000000000001,33.760000000000005,10.0,9980.9625,1315.5
2015-01-10 17:00:00,59.94,17,5,1,1,-0.9659258262890684,-0.2588190451025206,6.56,0.46,32.42,0.0,10626.8425,1137.5
2015-01-10 18:00:00,42.0,18,5,1,1,-1.0,-1.8369701987210287e-16,6.08,0.344,30.8,0.0,10396.62,956.0
2015-01-10 19:00:00,35.42,19,5,1,1,-0.9659258262890684,0.2588190451025203,5.8,0.56,29.96,0.0,9993.12,806.5
2015-01-10 20:00:00,35.0,20,5,1,1,-0.8660254037844386,0.5000000000000001,5.44,0.634,28.78,0.0,9463.025,715.25
2015-01-10 21:00:00,34.96,21,5,1,1,-0.7071067811865477,0.7071067811865474,5.18,0.568,28.160000000000004,0.0,8839.5425,628.5
2015-01-10 22:00:00,32.91,22,5,1,1,-0.5000000000000004,0.8660254037844384,4.84,0.598,26.82,0.0,8328.279999999999,588.5
2015-01-10 23:00:00,26.95,23,5,1,1,-0.2588190451025215,0.965925826289068,4.64,0.532,27.0,0.0,7673.5575,607.5
2015-01-11 00:00:00,24.22,0,6,1,1,0.0,1.0,4.34,0.5760000000000001,27.76,0.0,7130.9425,809.25
2015-01-11 01:00:00,27.08,1,6,1,1,0.2588190451025207,0.9659258262890684,4.14,0.5479999999999999,27.92,0.0,6595.4775,838.75
2015-01-11 02:00:00,23.44,2,6,1,1,0.4999999999999999,0.8660254037844387,4.08,0.406,27.160000000000004,0.0,6268.675,884.5
2015-01-11 03:00:00,23.56,3,6,1,1,0.7071067811865476,0.7071067811865476,3.94,0.4539999999999999,27.82,0.0,6108.2625,930.5
2015-01-11 04:00:00,23.91,4,6,1,1,0.8660254037844386,0.5000000000000001,3.92,0.4379999999999999,28.8,0.0,6073.5775,988.0
2015-01-11 05:00:00,23.9,5,6,1,1,0.9659258262890684,0.2588190451025207,3.78,0.622,29.92,0.0,6144.45,1066.5
2015-01-11 06:00:00,24.32,6,6,1,1,1.0,6.123233995736766e-17,3.7,0.6679999999999999,30.26,0.0,6351.547500000001,1147.5
2015-01-11 07:00:00,25.08,7,6,1,1,0.9659258262890684,-0.2588190451025206,3.88,0.6859999999999999,31.14,0.0,6764.6425,1205.5
2015-01-11 08:00:00,25.96,8,6,1,1,0.8660254037844387,-0.4999999999999998,3.86,0.636,31.14,0.6,7367.505,1230.0
2015-01-11 09:00:00,28.83,9,6,1,1,0.7071067811865476,-0.7071067811865475,4.1,0.56,32.34,34.2,7936.467500000001,1248.75
2015-01-11 10:00:00,32.43,10,6,1,1,0.4999999999999999,-0.8660254037844387,4.5600000000000005,0.73,31.68,98.0,8426.1425,1264.25
2015-01-11 11:00:00,31.8,11,6,1,1,0.258819045102521,-0.9659258262890682,5.0,0.596,33.54,123.6,8707.664999999999,1274.5
2015-01-11 12:00:00,31.0,12,6,1,1,1.2246467991473532e-16,-1.0,5.5200000000000005,0.4539999999999999,34.14,173.6,8884.585,1282.75
2015-01-11 13:00:00,31.0,13,6,1,1,-0.2588190451025208,-0.9659258262890684,5.64,0.7040000000000001,37.0,159.8,8820.93,1264.75
2015-01-11 14:00:00,31.0,14,6,1,1,-0.4999999999999997,-0.8660254037844388,5.8,0.99,34.96,125.4,8707.654999999999,1203.0
2015-01-11 15:00:00,30.0,15,6,1,1,-0.7071067811865471,-0.7071067811865479,5.74,0.994,31.48,64.0,8716.432499999999,1137.25
2015-01-11 16:00:00,45.0,16,6,1,1,-0.8660254037844385,-0.5000000000000004,5.58,0.994,31.360000000000003,10.0,9153.8425,1095.5
2015-01-11 17:00:00,50.0,17,6,1,1,-0.9659258262890684,-0.2588190451025206,5.54,1.0,31.880000000000003,0.0,10156.0075,1096.5
2015-01-11 18:00:00,42.0,18,6,1,1,-1.0,-1.8369701987210287e-16,5.64,0.988,31.3,0.0,10107.22,1108.0
2015-01-11 19:00:00,36.08,19,6,1,1,-0.9659258262890684,0.2588190451025203,5.84,0.968,31.880000000000003,0.0,9818.1575,1136.0
2015-01-11 20:00:00,34.06,20,6,1,1,-0.8660254037844386,0.5000000000000001,5.96,0.992,30.82,0.0,9409.9975,1176.0
2015-01-11 21:00:00,33.0,21,6,1,1,-0.7071067811865477,0.7071067811865474,6.0,1.0,29.0,0.0,8879.6875,1216.25
2015-01-11 22:00:00,32.19,22,6,1,1,-0.5000000000000004,0.8660254037844384,6.08,0.972,28.6,0.0,8324.3375,1244.5
2015-01-11 23:00:00,27.59,23,6,1,1,-0.2588190451025215,0.965925826289068,6.1,0.892,27.48,0.0,7566.34,1257.0
2015-01-12 00:00:00,26.81,0,0,1,0,0.0,1.0,6.24,0.996,27.52,0.0,6971.935,1162.0
2015-01-12 01:00:00,25.75,1,0,1,0,0.2588190451025207,0.9659258262890684,6.32,1.0,27.04,0.0,6497.6125,1173.0
2015-01-12 02:00:00,25.77,2,0,1,0,0.4999999999999999,0.8660254037844387,6.5,1.0,27.24,0.0,6275.15,1181.5
2015-01-12 03:00:00,19.91,3,0,1,0,0.7071067811865476,0.7071067811865476,6.62,1.0,28.04,0.0,6191.7075,1190.0
2015-01-12 04:00:00,19.84,4,0,1,0,0.8660254037844386,0.5000000000000001,6.74,0.986,29.660000000000004,0.0,6252.9975,1213.25
2015-01-12 05:00:00,33.98,5,0,1,0,0.9659258262890684,0.2588190451025207,6.9,1.0,30.360000000000003,0.0,6596.3775000000005,1265.0
2015-01-12 06:00:00,45.51,6,0,1,0,1.0,6.123233995736766e-17,7.08,1.0,31.26,0.0,7502.692499999999,1318.5
2015-01-12 07:00:00,45.54,7,0,1,0,0.9659258262890684,-0.2588190451025206,7.18,1.0,32.739999999999995,0.0,8821.3775,1358.25
2015-01-12 08:00:00,46.2,8,0,1,0,0.8660254037844387,-0.4999999999999998,7.42,1.0,34.02,0.0,10056.1475,1374.25
2015-01-12 09:00:00,45.0,9,0,1,0,0.7071067811865476,-0.7071067811865475,7.62,1.0,35.28,7.8,10636.7075,1391.0
2015-01-12 10:00:00,45.38,10,0,1,0,0.4999999999999999,-0.8660254037844387,7.88,1.0,35.52,27.2,10852.69,1401.5
2015-01-12 11:00:00,42.49,11,0,1,0,0.258819045102521,-0.9659258262890682,8.26,1.0,35.980000000000004,36.0,10969.175,1403.25
2015-01-12 12:00:00,41.53,12,0,1,0,1.2246467991473532e-16,-1.0,8.6,1.0,36.46,44.8,10917.4875,1404.75
2015-01-12 13:00:00,39.0,13,0,1,0,-0.2588190451025208,-0.9659258262890684,8.94,1.0,36.62,42.6,10907.6625,1406.75
2015-01-12 14:00:00,39.0,14,0,1,0,-0.4999999999999997,-0.8660254037844388,9.14,1.0,35.64,24.6,10804.99,1408.0
2015-01-12 15:00:00,39.94,15,0,1,0,-0.7071067811865471,-0.7071067811865479,9.34,1.0,35.0,14.6,10769.1525,1407.0
2015-01-12 16:00:00,48.0,16,0,1,0,-0.8660254037844385,-0.5000000000000004,9.5,1.0,35.0,2.4,11156.4975,1403.5
2015-01-12 17:00:00,47.89,17,0,1,0,-0.9659258262890684,-0.2588190451025206,9.56,1.0,35.12,0.0,11827.3,1394.25
2015-01-12 18:00:00,47.44,18,0,1,0,-1.0,-1.8369701987210287e-16,9.56,1.0,34.68,0.0,11328.9125,1384.25
2015-01-12 19:00:00,41.89,19,0,1,0,-0.9659258262890684,0.2588190451025203,9.22,1.0,33.1,0.0,10891.2075,1377.0
2015-01-12 20:00:00,37.88,20,0,1,0,-0.8660254037844386,0.5000000000000001,9.2,1.0,31.160000000000004,0.0,10287.025,1377.25
2015-01-12 21:00:00,37.44,21,0,1,0,-0.7071067811865477,0.7071067811865474,9.18,1.0,30.64,0.0,9603.66,1378.0
2015-01-12 22:00:00,35.0,22,0,1,0,-0.5000000000000004,0.8660254037844384,9.26,1.0,29.76,0.0,8823.6475,1382.0
2015-01-12 23:00:00,33.04,23,0,1,0,-0.2588190451025215,0.965925826289068,9.3,1.0,29.58,0.0,8065.0525,1393.0
2015-01-13 00:00:00,26.56,0,1,1,0,0.0,1.0,9.3,1.0,29.160000000000004,0.0,7238.69,1419.25
2015-01-13 01:00:00,26.29,1,1,1,0,0.2588190451025207,0.9659258262890684,9.44,1.0,29.12,0.0,6682.955,1425.5
2015-01-13 02:00:00,25.04,2,1,1,0,0.4999999999999999,0.8660254037844387,9.56,1.0,30.5,0.0,6414.6975,1429.5
2015-01-13 03:00:00,24.99,3,1,1,0,0.7071067811865476,0.7071067811865476,9.739999999999998,1.0,32.4,0.0,6295.22,1434.25
